Date,Open,High,Low,Close,Adj Close,Volume
2023-06-14,262.17,206.31,284.69,196.75,271.63,8737203
2023-06-15,169.64,229.03,102.44,163.62,255.79,9135687
2023-06-16,142.29,288.19,130.91,183.13,167.3,5083919
2023-06-19,111.88,215.13,236.88,118.62,275.04,9548659
2023-06-20,275.21,222.87,183.29,102.85,268.27,7358879
2023-06-21,283.71,113.57,267.19,275.52,204.84,3229914
2023-06-22,124.02,290.44,185.78,115.62,195.18,5404971
2023-06-23,166.89,205.62,242.6,158.56,111.69,5819125
2023-06-26,135.07,260.25,213.23,232.81,130.11,4486532
2023-06-27,123.18,110.06,123.98,268.9,117.08,2237849
2023-06-28,279.97,184.18,243.59,164.25,205.35,9817010
2023-06-29,111.38,151.4,241.27,230.41,235.33,9858841
2023-06-30,296.1,153.4,123.14,194.43,223.76,5177812
2023-07-03,119.29,258.29,212.38,110.2,274.58,8354304
2023-07-04,272.69,224.77,167.13,181.67,231.74,3503690
2023-07-05,213.3,187.95,191.77,105.97,265.94,8932657
2023-07-06,173.58,102.12,184.55,292.84,128.09,5313803
2023-07-07,168.47,292.99,120.95,252.44,134.33,2936248
2023-07-10,251.47,292.4,131.6,167.86,283.68,8572764
2023-07-11,162.91,143.51,117.36,146.95,170.94,5463500
2023-07-12,231.46,108.27,138.49,180.07,143.4,1082738
2023-07-13,203.47,206.04,270.49,163.23,282.41,3675237
2023-07-14,196.99,290.28,104.9,174.16,294.02,1283121
2023-07-17,280.23,282.08,186.32,283.74,227.55,4927796
2023-07-18,210.93,216.93,260.19,180.91,177.67,5985235
2023-07-19,265.37,160.71,120.05,248.28,237.68,3061044
2023-07-20,245.11,165.99,145.54,131.36,103.11,6957658
2023-07-21,107.71,279.58,245.49,206.74,128.94,4961752
2023-07-24,254.62,198.36,229.51,198.75,173.74,3305810
2023-07-25,143.37,126.22,212.6,218.25,266.44,6888652
2023-07-26,280.63,149.69,134.33,235.98,160.86,1467995
2023-07-27,108.58,155.36,258.91,272.2,111.57,2019656
2023-07-28,166.61,124.71,128.28,145.99,175.75,4968438
2023-07-31,119.95,192.61,126.96,176.31,148.25,5604279
2023-08-01,195.12,283.21,259.01,111.44,111.21,4968738
2023-08-02,264.0,233.76,173.84,224.84,179.78,3118662
2023-08-03,159.64,114.49,162.52,286.95,170.28,3925905
2023-08-04,130.19,101.1,155.73,179.24,246.77,6618449
2023-08-07,166.05,155.25,164.99,294.35,112.64,7999764
2023-08-08,262.78,172.54,168.12,219.58,175.81,3477047
2023-08-09,128.08,255.35,239.27,142.25,168.49,6054919
2023-08-10,145.47,293.4,148.05,205.91,229.36,1567310
2023-08-11,113.77,177.51,165.07,228.01,277.58,3844642
2023-08-14,241.14,237.34,255.24,233.25,128.6,8563122
2023-08-15,179.05,298.98,282.63,227.61,263.25,6411044
2023-08-16,162.17,249.13,222.57,137.92,221.94,1076381
2023-08-17,243.73,227.24,121.02,141.66,105.85,5372857
2023-08-18,167.2,115.61,208.32,148.29,253.38,2898262
2023-08-21,245.55,164.64,225.56,246.6,207.54,7803297
2023-08-22,263.04,282.68,162.81,199.87,259.99,1126053
2023-08-23,143.53,140.2,265.6,234.25,181.77,8856528
2023-08-24,294.76,268.72,256.42,259.87,233.1,7837444
2023-08-25,132.47,239.26,215.06,212.81,139.76,1238259
2023-08-28,158.17,173.26,129.0,194.23,138.37,8183216
2023-08-29,135.96,205.83,239.48,180.5,168.05,6634997
2023-08-30,169.1,208.56,279.07,207.25,203.89,9832397
2023-08-31,196.01,242.81,150.02,129.92,243.31,9200492
2023-09-01,204.44,203.31,291.74,257.29,233.36,5618839
2023-09-04,270.72,126.62,254.26,282.55,264.27,3435410
2023-09-05,277.89,254.69,160.06,262.47,185.28,9629528
2023-09-06,144.02,181.25,223.36,264.38,282.51,3449401
2023-09-07,224.58,292.62,161.57,265.88,121.83,9213996
2023-09-08,122.3,156.7,119.89,135.13,137.44,1004735
2023-09-11,191.79,152.62,264.83,299.16,236.74,5584814
2023-09-12,164.47,166.7,233.16,231.44,150.75,7865419
2023-09-13,163.3,214.46,222.8,184.19,132.92,7468493
2023-09-14,196.52,278.97,128.43,277.6,277.3,4198015
2023-09-15,245.97,135.26,175.48,216.47,113.68,1098831
2023-09-18,113.84,155.94,275.33,298.72,298.29,1673342
2023-09-19,275.83,216.34,132.66,250.41,272.52,6426024
2023-09-20,246.96,190.87,109.58,173.5,273.65,9547745
2023-09-21,135.3,189.46,138.23,248.51,225.74,1359531
2023-09-22,287.83,264.15,150.04,246.02,144.97,2764747
2023-09-25,201.26,284.78,256.73,162.6,259.62,1849245
2023-09-26,299.96,196.26,229.63,276.84,110.76,3680119
2023-09-27,139.45,237.47,103.47,128.15,216.42,7332618
2023-09-28,206.98,260.21,103.46,173.05,187.83,6243157
2023-09-29,158.05,203.67,213.38,227.25,250.08,1459096
2023-10-02,160.83,158.86,226.66,195.83,104.75,8273708
2023-10-03,218.21,227.62,125.08,235.63,177.36,7119853
2023-10-04,284.34,217.02,222.09,299.47,195.42,5822370
2023-10-05,261.05,280.31,148.07,115.6,130.47,7026869
2023-10-06,244.79,110.48,167.34,251.79,182.94,4042689
2023-10-09,211.83,282.03,181.77,263.48,282.1,6285098
2023-10-10,284.46,206.89,123.24,156.44,193.73,4248477
2023-10-11,198.47,103.14,292.62,151.03,150.36,3868794
2023-10-12,274.77,168.94,294.75,188.27,206.47,5662852
2023-10-13,266.8,244.87,189.0,178.77,112.17,6437816
2023-10-16,142.77,197.69,151.49,201.56,158.85,1231491
2023-10-17,254.25,296.03,291.72,142.32,256.73,7252440
2023-10-18,102.43,184.52,263.61,198.76,228.38,6688754
2023-10-19,164.57,165.33,244.85,262.55,104.8,2383120
2023-10-20,145.91,264.33,192.36,276.58,213.98,8951995
2023-10-23,201.37,209.58,182.12,233.35,143.47,6440540
2023-10-24,247.37,236.47,255.87,157.63,295.15,1996766
2023-10-25,119.54,261.14,203.92,274.65,256.74,3902445
2023-10-26,202.98,234.29,232.12,184.25,125.58,3793162
2023-10-27,287.68,184.48,213.24,146.36,177.11,9301537
2023-10-30,145.73,124.96,242.44,126.92,197.99,2628328
2023-10-31,235.43,216.05,118.82,292.33,136.47,4643880
2023-11-01,218.58,279.49,175.52,117.6,240.86,3159061
2023-11-02,102.01,183.78,133.42,205.95,268.28,2417624
2023-11-03,195.17,282.15,148.41,140.44,100.89,2017905
2023-11-06,241.75,200.71,140.16,273.66,126.64,2770423
2023-11-07,108.8,224.17,200.66,138.91,156.69,3050187
2023-11-08,275.9,266.6,103.8,247.3,296.82,2915416
2023-11-09,204.02,212.92,292.79,133.02,180.91,3180439
2023-11-10,106.13,118.19,203.79,287.62,134.05,8412322
2023-11-13,144.88,296.2,110.51,232.66,124.19,3626053
2023-11-14,290.74,149.17,236.41,183.02,280.27,7500343
2023-11-15,216.46,242.1,153.78,292.5,262.05,3229279
2023-11-16,121.49,201.02,121.35,204.81,223.86,7735983
2023-11-17,157.51,195.75,266.06,176.81,207.94,3145575
2023-11-20,191.34,148.79,139.58,132.5,255.43,2470328
2023-11-21,104.19,244.43,120.95,244.22,163.63,8476817
2023-11-22,182.32,122.56,111.38,219.27,227.97,5042558
2023-11-23,197.89,298.09,245.71,144.58,247.37,4976546
2023-11-24,148.74,269.07,231.05,149.99,215.13,5184678
2023-11-27,217.73,206.9,101.64,144.08,133.75,4126405
2023-11-28,250.65,184.91,144.3,199.17,297.18,7751494
2023-11-29,147.17,157.29,240.94,109.46,262.24,6589524
2023-11-30,224.1,200.32,130.43,157.85,198.13,4278346
2023-12-01,227.92,275.88,215.35,247.32,223.99,7167929
2023-12-04,289.71,155.0,142.63,224.25,252.02,2029387
2023-12-05,255.66,200.11,189.85,263.72,191.72,7739225
2023-12-06,269.67,146.91,273.48,248.96,247.82,1492535
2023-12-07,198.08,167.43,160.52,104.26,254.59,5853750
2023-12-08,137.07,138.05,237.19,213.91,191.8,7764277
2023-12-11,299.16,298.11,187.66,187.68,137.55,1234217
2023-12-12,125.87,214.3,119.23,172.26,219.55,2731294
2023-12-13,194.29,246.56,172.13,298.48,210.86,3600293
2023-12-14,113.62,119.65,268.26,231.39,200.1,3215644
2023-12-15,288.77,173.22,294.61,150.21,111.72,6525513
2023-12-18,292.98,278.53,269.02,206.57,255.51,6484671
2023-12-19,243.88,116.89,132.45,119.05,207.74,7179025
2023-12-20,170.0,133.1,169.1,249.05,186.13,2396414
2023-12-21,150.88,225.08,266.24,169.53,262.98,4913487
2023-12-22,153.06,224.56,210.78,133.78,139.38,7650165
2023-12-25,125.46,267.65,255.24,132.48,154.34,5770384
2023-12-26,205.16,287.1,255.56,103.05,227.95,7666475
2023-12-27,128.36,128.4,114.22,255.58,178.01,6476632
2023-12-28,163.35,151.87,168.48,245.74,160.61,1516858
2023-12-29,225.34,185.49,195.8,197.01,150.92,1661158
2024-01-01,245.51,100.18,289.04,161.19,197.15,3911206
2024-01-02,104.85,113.96,279.65,178.32,255.11,1867345
2024-01-03,186.02,145.3,184.61,276.82,261.07,7670636
2024-01-04,230.42,196.22,119.13,124.26,258.11,1028085
2024-01-05,270.65,150.3,180.91,105.91,277.13,6712404
2024-01-08,195.06,275.34,207.18,143.14,110.15,6342217
2024-01-09,293.84,164.85,280.88,204.14,296.44,1607647
2024-01-10,153.13,284.92,158.98,101.54,185.29,5423735
2024-01-11,102.7,294.96,161.77,120.85,138.6,8442912
2024-01-12,196.75,189.97,225.44,239.57,294.0,8512621
2024-01-15,151.22,145.43,201.04,189.61,265.04,3845163
2024-01-16,264.74,158.33,139.17,289.73,285.94,9630268
2024-01-17,146.55,255.27,128.95,282.15,204.63,1275819
2024-01-18,162.13,154.67,197.9,155.29,249.55,9473007
2024-01-19,258.25,176.12,255.88,175.54,203.89,9625881
2024-01-22,243.03,195.72,255.77,283.63,207.89,2108882
2024-01-23,211.61,215.02,295.16,215.85,290.3,2189084
2024-01-24,240.99,299.22,176.54,173.94,247.67,1854663
2024-01-25,183.73,146.44,178.4,260.08,213.36,6893516
2024-01-26,101.06,170.68,100.36,284.9,178.55,1233659
2024-01-29,102.27,152.58,265.98,234.7,132.87,8996388
2024-01-30,202.24,172.22,229.33,146.18,123.15,8669424
2024-01-31,116.66,120.16,253.98,263.85,159.93,1271635
2024-02-01,110.22,171.96,194.12,184.11,238.56,4210343
2024-02-02,293.1,277.57,284.04,239.61,138.31,8770016
2024-02-05,271.8,159.72,105.82,197.27,126.29,9938162
2024-02-06,130.41,174.39,123.06,288.17,115.55,2510954
2024-02-07,100.13,288.89,175.2,113.68,269.25,7535477
2024-02-08,288.33,245.68,117.02,131.16,148.24,4472002
2024-02-09,155.67,203.35,117.58,138.91,140.17,9561386
2024-02-12,137.18,255.44,213.37,144.2,178.17,1720663
2024-02-13,238.3,124.64,143.22,147.09,225.9,6585509
2024-02-14,121.78,192.9,225.31,130.57,217.25,7907020
2024-02-15,152.93,123.65,285.88,238.58,284.73,6306011
2024-02-16,295.02,146.72,264.78,143.63,236.39,6227866
2024-02-19,227.89,128.37,149.69,147.09,212.39,6453629
2024-02-20,204.14,172.36,117.93,139.48,242.32,4388163
2024-02-21,179.58,176.33,290.04,179.74,232.74,7117109
2024-02-22,254.9,289.46,298.9,291.72,253.5,7971510
2024-02-23,128.19,152.83,174.9,173.36,214.49,4948842
2024-02-26,293.47,194.49,192.14,159.52,261.46,4372508
2024-02-27,272.22,262.28,129.07,113.72,280.01,1433621
2024-02-28,223.53,263.12,242.04,170.51,239.3,8549749
2024-02-29,108.58,250.07,184.37,146.44,171.52,9280417
2024-03-01,240.17,157.57,260.6,252.59,156.0,4738516
2024-03-04,282.66,198.99,215.46,122.33,227.44,7245255
2024-03-05,204.92,137.24,108.56,128.74,226.29,4511580
2024-03-06,170.84,137.68,166.99,155.7,104.78,7235338
2024-03-07,124.06,187.17,261.72,157.61,249.42,2435338
2024-03-08,250.98,247.72,237.62,269.26,144.37,1086028
2024-03-11,277.0,205.32,226.51,258.26,110.9,9553006
2024-03-12,120.05,277.34,234.5,215.73,130.64,5787157
2024-03-13,251.8,266.18,221.01,157.72,231.36,7823718
2024-03-14,103.41,106.32,228.22,163.78,204.61,1469825
2024-03-15,293.41,213.68,224.08,218.44,269.39,8007677
2024-03-18,223.01,221.83,206.69,247.97,121.25,1433014
2024-03-19,210.49,292.32,251.55,176.82,265.9,4556646
2024-03-20,159.19,104.65,173.9,201.91,230.18,1794620
2024-03-21,285.86,206.22,195.05,277.61,142.99,7563771
2024-03-22,153.18,140.96,180.29,229.96,247.38,8923406
2024-03-25,265.63,110.73,141.84,207.11,248.27,8632241
2024-03-26,297.02,217.5,164.38,114.24,121.6,2477985
2024-03-27,256.68,254.52,111.0,135.2,153.29,2677859
2024-03-28,203.8,254.97,165.11,140.2,227.77,1002885
2024-03-29,113.21,106.06,178.12,224.63,176.11,2770440
2024-04-01,194.48,181.39,118.68,121.62,253.05,2500243
2024-04-02,187.65,108.9,144.09,105.8,207.21,6560701
2024-04-03,140.56,149.57,149.91,172.07,271.4,5667912
2024-04-04,184.72,138.58,145.49,243.77,122.21,8817869
2024-04-05,171.55,143.04,170.04,238.65,246.75,1295266
2024-04-08,132.74,167.82,128.98,258.53,192.93,9706733
2024-04-09,188.27,155.48,246.3,239.25,203.88,1579013
2024-04-10,152.56,292.46,168.53,222.66,156.81,7785535
2024-04-11,204.41,170.48,124.47,197.23,153.81,8334802
2024-04-12,107.03,278.83,218.72,141.7,137.96,2426497
2024-04-15,281.25,136.21,135.93,213.71,174.67,4217626
2024-04-16,263.27,252.75,111.61,227.32,147.8,8302520
2024-04-17,210.52,112.27,132.66,124.75,137.95,1987403
2024-04-18,270.36,192.55,184.0,213.03,292.36,3108509
2024-04-19,292.48,101.1,238.7,119.55,189.48,8462141
2024-04-22,122.1,262.06,228.3,209.42,235.62,4888218
2024-04-23,226.17,290.1,101.04,131.78,174.83,1422675
2024-04-24,299.6,107.02,258.66,123.8,213.96,7012167
2024-04-25,297.58,286.77,167.14,122.62,199.84,9934393
2024-04-26,220.66,254.77,235.94,282.21,222.54,6134033
2024-04-29,125.6,171.77,106.53,219.62,244.55,4298895
2024-04-30,216.64,281.78,178.76,150.03,232.78,4306822
2024-05-01,100.41,159.25,103.92,114.29,252.42,5583777
2024-05-02,139.78,181.86,263.27,207.24,129.26,8220514
2024-05-03,291.22,119.34,137.39,128.96,118.81,9076033
2024-05-06,166.09,231.39,234.91,255.68,167.78,5132942
2024-05-07,227.68,105.92,155.41,199.22,196.37,9349336
2024-05-08,156.17,196.98,127.07,245.29,144.88,1888931
2024-05-09,289.56,236.64,286.06,179.15,254.64,9293829
2024-05-10,245.71,264.25,219.0,240.46,243.91,3838491
2024-05-13,165.93,129.99,278.13,236.92,282.72,4521261
2024-05-14,258.35,250.82,161.32,212.28,245.79,7114887
2024-05-15,121.63,243.82,265.97,269.15,121.43,6573050
2024-05-16,178.46,211.91,288.34,216.49,233.0,1364628
2024-05-17,144.24,216.93,179.04,215.62,182.41,3664527
2024-05-20,236.75,118.25,280.83,161.6,151.92,6561933
2024-05-21,120.49,220.09,167.02,286.3,220.39,7289128
2024-05-22,179.41,176.3,164.92,203.43,160.44,5250557
2024-05-23,155.33,273.52,299.15,178.34,206.17,6822916
2024-05-24,201.27,162.62,290.48,208.33,215.2,6822422
2024-05-27,169.98,215.32,145.72,129.05,205.81,5441793
2024-05-28,241.28,185.31,267.44,153.03,102.14,7752082
2024-05-29,104.92,275.25,168.49,161.34,169.75,1074287
2024-05-30,226.8,150.78,295.85,203.03,258.09,7648627
2024-05-31,146.11,115.76,269.96,239.1,169.38,4790885
2024-06-03,153.74,249.73,280.98,157.44,201.88,4004741
2024-06-04,260.05,182.58,214.73,127.15,169.33,4264965
2024-06-05,291.11,217.82,158.83,211.84,139.85,8194032
2024-06-06,163.31,105.28,139.51,270.93,139.95,3423339
2024-06-07,265.36,290.42,205.57,183.65,249.77,4941130
2024-06-10,120.8,275.52,234.3,195.15,225.59,6930778
2024-06-11,226.8,224.77,248.36,157.84,286.41,7108977
2024-06-12,250.21,103.41,134.08,261.77,184.2,8098731
2024-06-13,131.2,175.6,207.18,124.13,227.31,8837538
2024-06-14,185.2,295.76,187.22,134.22,193.71,1493943
2024-06-17,278.54,236.27,141.64,299.99,194.79,4795743
2024-06-18,120.72,132.2,210.59,236.44,270.82,3606640
2024-06-19,103.62,192.12,155.18,209.61,190.86,9769325
2024-06-20,218.12,293.35,207.01,259.02,285.63,7335846
2024-06-21,187.11,206.94,140.02,299.38,224.1,5838469
2024-06-24,259.74,104.92,279.99,138.17,117.08,7746427
2024-06-25,284.69,223.95,167.62,258.28,113.6,4775729
2024-06-26,159.83,154.24,222.07,168.43,296.46,1693542
2024-06-27,177.68,119.77,124.39,246.25,179.87,5863686
2024-06-28,197.25,180.58,226.0,241.53,217.49,9625429
2024-07-01,217.63,211.7,154.41,299.67,186.32,3136211
2024-07-02,296.77,103.41,291.31,122.37,131.78,8757677
2024-07-03,239.47,211.81,178.83,100.43,125.11,8104839
2024-07-04,177.91,202.24,221.48,249.56,142.54,5648473
2024-07-05,152.75,258.78,143.16,213.76,221.07,9754329
2024-07-08,288.93,184.71,272.3,238.17,209.31,9676153
2024-07-09,127.11,210.69,260.87,250.71,165.72,3610380
2024-07-10,244.05,248.4,149.13,198.7,108.83,3523398
2024-07-11,285.08,279.43,282.21,171.31,164.81,8515339
2024-07-12,232.93,176.01,108.03,254.08,179.66,2795244
2024-07-15,184.61,220.33,250.51,176.03,251.28,8842160
2024-07-16,139.8,238.92,191.57,224.44,247.5,5694643
2024-07-17,173.5,108.65,267.09,278.68,144.28,8779481
2024-07-18,241.37,260.15,193.1,131.68,145.53,1299811
2024-07-19,229.91,175.49,113.12,101.78,225.58,9391599
2024-07-22,285.6,234.05,145.31,151.35,230.36,9743154
2024-07-23,273.37,194.33,298.87,259.49,212.22,7933529
2024-07-24,263.23,240.47,166.84,213.37,122.39,1196335
2024-07-25,282.29,244.87,132.06,289.23,157.14,5961719
2024-07-26,155.27,138.31,261.17,209.57,106.34,9463962
2024-07-29,173.9,232.43,109.01,153.16,252.32,6920194
2024-07-30,175.98,270.26,113.28,253.18,261.3,9247876
2024-07-31,212.09,147.11,159.5,231.51,284.1,3419020
2024-08-01,233.64,251.64,109.48,264.14,117.58,8348944
2024-08-02,157.34,226.77,299.14,233.6,281.24,9968492
2024-08-05,103.89,291.03,238.23,190.39,283.69,8049807
2024-08-06,179.84,152.05,203.92,155.42,299.54,1645857
2024-08-07,161.71,130.86,261.03,111.12,255.58,8502591
2024-08-08,288.44,162.42,232.5,161.59,152.53,5952654
2024-08-09,277.65,151.59,134.65,109.25,152.91,5963986
2024-08-12,272.06,251.37,143.93,186.01,237.64,5918549
2024-08-13,230.6,246.62,273.54,145.16,235.95,8415817
2024-08-14,168.86,233.94,167.39,240.73,232.07,6307665
2024-08-15,209.77,143.28,189.53,144.04,170.62,9461064
2024-08-16,263.05,272.36,178.23,116.29,203.96,3865774
2024-08-19,119.72,291.31,110.41,267.76,160.3,3392601
2024-08-20,260.21,206.32,240.91,112.01,219.36,2101655
2024-08-21,108.24,229.87,208.01,250.19,254.48,3394885
2024-08-22,263.28,200.14,235.23,285.89,239.74,1159354
2024-08-23,261.51,156.71,155.65,121.43,186.5,4997752
2024-08-26,110.2,157.23,181.38,211.93,204.95,2166150
2024-08-27,225.43,162.68,138.53,190.35,254.48,4661601
2024-08-28,200.49,138.17,183.94,259.74,146.57,7587050
2024-08-29,133.96,280.38,230.7,224.7,144.26,5731900
2024-08-30,129.68,271.68,288.94,155.65,197.0,3421862
2024-09-02,254.65,192.33,232.69,100.29,198.83,2334556
2024-09-03,213.54,173.45,205.03,196.57,104.69,2709194
2024-09-04,296.6,287.82,183.27,278.82,216.39,2468585
2024-09-05,296.45,144.47,121.11,281.07,183.55,8323661
2024-09-06,298.53,210.71,195.41,125.06,215.28,5398149
2024-09-09,123.72,110.9,131.02,272.14,282.96,8422802
2024-09-10,287.65,138.24,216.44,106.89,166.62,5912428
2024-09-11,148.91,220.81,246.05,118.47,121.57,8731482
2024-09-12,191.64,232.44,289.3,293.24,141.3,3650673
2024-09-13,251.48,216.2,159.37,177.39,161.31,5811907
2024-09-16,140.72,273.92,179.38,114.16,272.69,1742817
2024-09-17,213.26,298.68,136.59,194.09,209.81,3066394
2024-09-18,137.16,252.77,275.59,109.23,299.02,4662258
2024-09-19,120.95,193.02,264.82,103.27,157.01,6859965
2024-09-20,123.31,266.79,254.99,212.35,113.75,1519241
2024-09-23,171.53,124.08,111.46,142.24,160.24,6590499
2024-09-24,100.93,236.65,211.34,224.38,298.52,7333101
2024-09-25,184.97,203.67,147.0,166.94,248.62,5191121
2024-09-26,232.84,135.61,123.94,126.5,283.01,9872518
2024-09-27,180.34,294.59,256.32,296.88,218.97,2669369
2024-09-30,117.16,167.69,142.32,149.99,155.07,1435566
2024-10-01,112.54,223.08,200.16,112.4,290.89,2449600
2024-10-02,155.62,275.72,205.22,155.77,145.83,8324975
2024-10-03,133.86,201.34,142.66,150.34,179.42,4154917
2024-10-04,293.02,123.03,198.45,159.93,158.68,9806239
2024-10-07,130.25,263.75,110.56,171.13,228.69,3328003
2024-10-08,261.09,170.64,100.01,261.03,183.6,2103600
2024-10-09,217.22,296.61,276.06,111.96,291.42,8092519
2024-10-10,213.86,276.77,183.12,170.91,293.48,2408068
2024-10-11,202.42,270.69,281.48,120.75,119.38,5984751
2024-10-14,294.35,171.25,199.26,296.44,285.67,2159691
2024-10-15,172.77,251.43,186.22,128.79,259.6,5514951
2024-10-16,257.58,297.27,159.18,195.81,242.47,9838173
2024-10-17,211.06,205.26,116.34,196.01,172.56,3799534
2024-10-18,179.13,194.15,161.94,256.24,235.91,1433165
2024-10-21,291.09,102.93,221.69,154.43,262.13,1841923
2024-10-22,219.66,240.04,252.56,247.55,266.08,1379600
2024-10-23,123.78,271.7,208.17,105.27,261.16,1009036
2024-10-24,183.51,149.49,251.65,285.43,164.0,3440265
2024-10-25,256.32,163.0,131.55,119.79,137.0,7591353
2024-10-28,238.75,200.14,216.65,196.17,208.76,6271871
2024-10-29,283.27,114.42,276.52,134.69,150.85,4955187
2024-10-30,151.88,117.93,143.59,173.72,257.0,6767214
2024-10-31,251.64,184.22,145.53,228.4,108.93,9159891
2024-11-01,191.98,152.24,249.69,128.49,185.08,7129747
2024-11-04,214.72,181.21,262.41,157.82,255.72,1543239
2024-11-05,291.01,190.88,149.61,235.84,116.11,3867683
2024-11-06,295.86,295.25,166.31,268.91,237.4,8438787
2024-11-07,272.32,288.85,226.35,218.58,146.21,5380240
2024-11-08,171.82,127.95,179.69,204.6,125.48,3280165
2024-11-11,277.54,276.52,224.8,121.92,161.58,9358282
2024-11-12,227.72,116.04,199.29,129.31,103.87,3038992
2024-11-13,186.0,201.53,254.73,291.64,226.0,6539290
2024-11-14,107.15,132.78,269.18,100.52,166.58,7257379
2024-11-15,254.03,173.18,272.77,196.88,298.74,1896216
2024-11-18,200.42,248.67,222.31,251.27,119.57,6831026
2024-11-19,257.24,184.9,222.52,141.99,278.98,3430548
2024-11-20,249.6,261.39,189.93,191.91,199.59,7899977
2024-11-21,258.71,243.76,105.52,198.61,123.54,1328519
2024-11-22,160.13,288.57,159.84,152.08,271.22,8726531
2024-11-25,260.16,206.83,112.74,275.75,122.21,4077331
2024-11-26,209.77,260.43,187.56,285.03,229.17,6221907
2024-11-27,194.67,164.58,269.9,249.87,149.04,4584194
2024-11-28,235.03,169.15,219.36,101.73,189.82,8261937
2024-11-29,104.27,180.1,235.11,225.79,214.6,9128490
2024-12-02,120.46,182.18,137.6,146.42,283.94,6089229
2024-12-03,158.44,120.65,152.39,153.44,156.9,8030168
2024-12-04,296.6,203.82,132.63,136.76,177.54,5133478
2024-12-05,127.95,119.36,268.54,214.48,139.92,7813696
2024-12-06,166.12,277.95,156.06,189.34,168.72,6259537
2024-12-09,110.21,112.37,212.47,138.71,125.16,7926458
2024-12-10,166.25,189.94,128.23,286.53,209.62,3672488
2024-12-11,164.07,156.94,124.8,147.84,211.85,1615782
2024-12-12,289.36,130.97,169.52,255.75,224.67,8525967
2024-12-13,269.03,256.77,166.07,104.94,146.07,8310018
2024-12-16,176.55,242.99,165.77,136.7,186.47,3064844
2024-12-17,104.95,129.19,220.19,263.77,108.29,6507675
2024-12-18,266.21,226.55,163.2,207.29,108.05,8526928
2024-12-19,232.11,258.51,253.75,229.22,161.89,7787954
2024-12-20,130.47,254.67,118.13,185.78,197.83,1138218
2024-12-23,299.21,118.46,164.96,187.13,238.59,3656310
2024-12-24,120.05,237.1,233.84,125.08,251.73,3917560
2024-12-25,273.42,243.2,220.59,134.2,180.36,3077304
2024-12-26,158.85,272.43,123.9,283.8,251.12,8316859
2024-12-27,187.07,201.61,187.89,191.53,245.52,9246462
2024-12-30,259.09,192.22,161.84,194.49,226.49,9739977
2024-12-31,235.5,293.02,226.37,233.27,128.33,3462655
2025-01-01,287.57,259.3,125.97,102.83,157.45,7493009
